price,bedrooms,bathrooms,sqft_living,view,grade,sqft_above,sqft_basement,lat,sqft_living15
204750.0,2,1.0,880,0,7,880,0,47.3757,1800
222000.0,3,1.5,1310,0,7,1310,0,47.3683,1710
200000.0,4,1.0,1350,0,7,1350,0,47.4269,1320
367000.0,3,2.25,1400,2,8,1400,0,47.7147,1490
183000.0,3,1.0,1170,0,7,1170,0,47.4685,2040
300000.0,3,2.5,1020,0,7,720,300,47.5871,1470
369000.0,3,1.75,1300,0,7,1300,0,47.7024,1290
380000.0,3,2.0,2010,0,6,2010,0,47.7643,1890
463000.0,3,2.0,1590,0,6,1590,0,47.7012,1730
475000.0,3,1.0,1470,0,7,1470,0,47.7155,1300
225000.0,3,1.75,1580,0,7,1580,0,47.2598,1480
371000.0,3,1.75,1970,0,8,1970,0,47.4545,2250
625000.0,3,2.5,2330,0,8,2330,0,47.5622,1980
3200000.0,6,5.0,7100,0,13,5240,1860,47.6427,3130
329000.0,3,1.75,1230,0,7,1230,0,47.4431,1250
634000.0,3,1.75,2570,0,7,2570,0,47.7705,2570
616000.0,4,2.5,3440,0,10,3440,0,47.3538,3200
1824100.0,3,2.25,3330,0,9,3330,0,47.6395,2870
435000.0,4,2.25,1780,0,7,1780,0,47.7642,1670
320000.0,4,2.5,2110,0,8,2110,0,47.3641,2720
820000.0,4,3.5,2770,0,9,2770,0,47.6469,3410
310000.0,3,2.5,1590,0,7,1590,0,47.7349,1820
443750.0,3,2.25,1460,0,7,1140,320,47.6601,1460
795000.0,4,2.25,2070,0,8,1700,370,47.5606,2520
475000.0,3,2.5,2420,0,8,1530,890,47.3264,1670
585000.0,5,1.75,2000,0,7,2000,0,47.6618,1520
315000.0,2,1.0,1010,0,7,1010,0,47.5123,1220
635000.0,4,2.5,3050,0,8,3050,0,47.5772,2580
305000.0,3,1.0,1160,0,7,1160,0,47.7427,1160
785000.0,3,2.0,2180,0,7,1100,1080,47.657,1470
525000.0,3,1.75,1560,0,6,780,780,47.6501,1560
537000.0,4,1.75,1580,0,7,790,790,47.6795,1190
279950.0,3,1.75,1660,0,7,1380,280,47.4366,1740
659000.0,4,2.0,2350,0,8,2350,0,47.583,1640
203000.0,2,1.0,1440,0,7,970,470,47.2896,1600
782500.0,4,2.5,2930,0,9,2930,0,47.6219,2600
250000.0,3,1.75,1590,0,7,1130,460,47.4016,1500
279000.0,3,1.0,1400,0,7,1060,340,47.5051,1400
664000.0,6,2.5,3190,0,8,3190,0,47.6309,2790
2900000.0,4,3.25,4580,3,11,3080,1500,47.6305,3540
378500.0,4,2.0,1830,0,7,1070,760,47.5453,1830
535000.0,3,1.75,2720,0,9,2720,0,47.7092,2560
520000.0,2,1.0,1360,0,7,1360,0,47.7101,2830
369950.0,3,2.0,1520,0,6,800,720,47.531,1430
545000.0,3,2.25,2290,0,8,2290,0,47.5874,1660
360000.0,3,2.5,2150,0,8,2150,0,47.4621,2400
760000.0,3,1.5,1170,0,7,1170,0,47.6077,1870
450000.0,3,1.75,1830,2,7,1010,820,47.6914,1200
612500.0,4,2.5,2730,0,9,2730,0,47.7419,2730
280000.0,3,1.0,1090,0,7,1090,0,47.5,1090
750000.0,3,2.5,2560,0,9,2560,0,47.5361,2800
237000.0,3,1.0,1160,0,7,1160,0,47.5015,1280
441500.0,2,1.75,1010,0,7,1010,0,47.6665,1470
251000.0,3,2.0,1650,0,7,1650,0,47.3617,1510
200000.0,3,1.0,2120,0,7,1220,900,47.4938,1790
332000.0,1,1.0,960,0,7,760,200,47.6223,1620
401500.0,3,2.5,1509,0,8,1509,0,47.7048,1509
585000.0,4,1.75,2270,0,8,1300,970,47.7637,2380
340000.0,4,2.5,1954,0,8,1954,0,47.4297,1714
920000.0,3,3.5,2800,0,9,2800,0,47.7095,2420
153000.0,3,1.0,1270,0,6,1270,0,47.4959,1110
299950.0,4,2.25,1810,0,7,1080,730,47.2857,1570
440000.0,4,2.5,2410,0,8,2410,0,47.4388,2420
293000.0,3,2.5,1690,0,7,1690,0,47.3691,2610
203000.0,3,1.75,1190,0,7,1190,0,47.5026,1200
193000.0,2,1.75,1280,0,7,1280,0,47.2925,1450
305000.0,3,1.75,1460,0,7,1460,0,47.7755,2200
495000.0,4,1.75,1600,0,8,1130,470,47.701,1090
420000.0,3,1.75,1770,0,7,1130,640,47.7135,1900
569500.0,4,2.5,2800,0,8,1700,1100,47.7695,2460
620000.0,4,2.5,2680,0,9,2680,0,47.5738,2810
466000.0,3,1.75,1680,0,7,1680,0,47.5525,1690
355500.0,3,1.0,1120,0,7,1120,0,47.7182,1210
687500.0,2,1.0,1040,0,6,1040,0,47.6823,1640
432100.0,3,2.25,1790,0,8,1790,0,47.6343,1780
500000.0,3,2.5,2410,0,8,2410,0,47.5694,2420
690000.0,5,3.25,3370,0,8,2140,1230,47.5632,2990
350000.0,2,1.0,800,0,6,800,0,47.5525,1280
268000.0,2,1.0,1380,0,7,870,510,47.5339,1450
120000.0,2,1.0,990,0,4,990,0,47.3577,1560
285000.0,4,2.5,1800,0,7,1800,0,47.1927,1970
365000.0,4,1.5,1820,0,7,1380,440,47.5767,1450
635000.0,3,2.5,2620,0,7,2620,0,47.6846,2280
630000.0,2,2.5,2290,0,9,2290,0,47.5545,2290
450000.0,4,3.0,2200,0,7,2200,0,47.7005,1780
590000.0,4,2.5,2940,0,8,1850,1090,47.6294,2030
895000.0,2,1.75,1700,1,8,1260,440,47.6336,2200
160000.0,3,1.0,860,0,6,860,0,47.3574,1660
520000.0,2,1.0,910,0,7,910,0,47.6733,1050
432000.0,4,3.25,2820,0,8,2820,0,47.4508,2360
141800.0,2,1.0,930,0,5,930,0,47.4966,930
980000.0,4,2.0,2190,0,8,2190,0,47.662,2190
1290000.0,4,2.5,3430,0,9,3430,0,47.6842,1530
740000.0,4,2.75,2560,0,8,1480,1080,47.686,2600
230000.0,2,1.0,770,0,6,770,0,47.531,780
3400000.0,3,4.5,5230,4,10,3740,1490,47.5348,3670
954500.0,3,2.25,2440,2,8,1830,610,47.6141,2730
622000.0,3,1.5,1650,0,8,1650,0,47.6156,1650
90000.0,1,1.0,780,0,5,780,0,47.5424,1150
342000.0,3,3.0,1260,0,8,1260,0,47.697,1260
305000.0,4,2.5,2320,0,7,2320,0,47.3349,2230
259900.0,4,2.75,1560,3,7,1060,500,47.3382,2140
420000.0,3,2.0,2330,0,6,1600,730,47.5135,1380
250000.0,2,1.0,1400,0,6,1100,300,47.4724,2250
249950.0,3,1.5,1450,0,7,1450,0,47.4205,1270
199000.0,2,1.0,1140,0,6,990,150,47.4521,2320
355200.0,3,1.0,1120,0,7,1120,0,47.5103,1410
425000.0,3,1.5,1970,0,7,1680,290,47.7562,2200
379500.0,3,1.0,1110,0,7,1110,0,47.6968,1510
860000.0,4,2.5,3070,0,9,3070,0,47.669,2190
335000.0,3,2.5,1940,0,8,1940,0,47.4479,2070
865000.0,3,2.5,3050,0,10,3050,0,47.6549,3543
390000.0,3,1.0,1240,0,7,1240,0,47.5986,1680
569950.0,5,4.25,3380,0,8,3380,0,47.4349,2790
495500.0,3,2.5,3190,0,9,3190,0,47.5047,2970
476500.0,4,1.75,1670,0,7,1390,280,47.5524,1720
261000.0,3,1.0,1660,0,7,1660,0,47.5121,1380
375000.0,4,2.0,2070,0,7,2070,0,47.566,1300
550000.0,4,2.0,2070,0,7,2070,0,47.566,1300
230000.0,2,1.0,1430,0,7,930,500,47.5233,1110
526750.0,5,2.5,2270,0,8,1570,700,47.741,2020
606000.0,3,2.0,1980,0,6,1070,910,47.6839,1330
368500.0,4,2.75,2500,0,8,1780,720,47.3444,2180
275000.0,3,1.0,1230,0,7,1230,0,47.4397,1550
342000.0,4,1.0,1390,0,7,1390,0,47.7754,1760
278100.0,4,1.75,2120,0,7,1600,520,47.302,2160
450000.0,4,2.75,1540,2,7,850,690,47.5491,1180
349950.0,4,2.5,2000,0,7,2000,0,47.466,2410
425000.0,4,2.5,2400,0,8,2400,0,47.3869,2460
435000.0,4,2.75,2110,0,7,1510,600,47.7617,1660
460000.0,4,2.5,2550,0,7,1300,1250,47.7682,2080
323000.0,4,1.75,1440,0,7,1440,0,47.7639,1940
325000.0,2,1.0,810,0,6,810,0,47.5495,990
480000.0,2,1.75,1170,0,6,690,480,47.6842,1240
1325000.0,3,2.5,3590,0,9,2950,640,47.595,1620
210000.0,4,1.75,2090,0,7,1280,810,47.4958,2190
920000.0,5,4.5,3820,3,9,2830,990,47.5581,1750
399000.0,3,1.0,1460,0,8,1460,0,47.7246,1470
631750.0,3,1.75,2360,0,7,1180,1180,47.6902,1660
184000.0,3,1.0,1100,0,6,1100,0,47.3072,1100
333000.0,4,2.5,2100,0,8,2100,0,47.4478,2060
218000.0,2,2.0,1310,0,6,1310,0,47.3502,1360
258305.0,2,1.5,750,0,5,750,0,47.5518,1350
775000.0,5,1.5,1720,0,8,1720,0,47.6627,1720
515000.0,3,2.5,3370,0,7,3200,170,47.7388,1730
455000.0,2,1.5,1200,0,8,1000,200,47.6001,1320
440000.0,3,2.5,1830,0,7,1830,0,47.7613,1340
1440000.0,3,3.5,3870,0,11,2760,1110,47.6452,2530
850000.0,3,2.25,2220,0,8,1620,600,47.617,2030
480000.0,3,1.75,2920,0,8,1850,1070,47.7666,1540
420000.0,5,2.75,2540,0,8,1520,1020,47.4326,1800
408000.0,3,1.75,1970,0,7,1590,380,47.7353,1790
278000.0,5,1.75,2170,0,7,1100,1070,47.3355,1810
1195000.0,3,3.0,2350,0,9,1560,790,47.6308,2000
454000.0,4,2.25,2630,0,9,2630,0,47.4089,2270
1851000.0,4,2.5,4120,4,8,2070,2050,47.5571,3620
499000.0,4,2.25,2440,0,7,2440,0,47.5407,2440
590000.0,5,3.0,3480,0,8,3480,0,47.4815,2800
385000.0,3,3.5,1900,0,8,1560,340,47.5686,1360
1250000.0,4,3.25,3160,2,9,3160,0,47.7001,3450
202200.0,2,1.75,1330,0,8,1330,0,47.3822,1220
450000.0,3,2.25,1420,0,7,960,460,47.6693,1480
435000.0,3,2.0,2570,0,8,2570,0,47.4199,2280
550000.0,2,1.0,1270,0,5,1270,0,47.3651,1870
361000.0,3,2.25,2470,2,7,1550,920,47.5072,1660
760000.0,4,2.25,2590,0,9,2590,0,47.5566,2620
902000.0,4,2.5,3030,0,9,3030,0,47.6675,2570
505000.0,3,1.75,1240,0,7,1240,0,47.5803,2110
200000.0,3,1.0,1040,0,6,1040,0,47.3265,1040
260000.0,5,2.25,2320,0,7,1270,1050,47.3351,1760
417000.0,2,1.0,1190,0,7,1190,0,47.6773,1920
287500.0,3,2.25,2030,0,8,1360,670,47.3185,1720
450000.0,3,1.5,1390,0,7,1390,0,47.7025,1750
825000.0,2,1.75,2050,2,8,2050,0,47.6415,1940
1475000.0,4,3.0,3050,0,9,2330,720,47.6253,3020
319950.0,2,1.0,1240,0,6,1240,0,47.5257,1520
682000.0,4,2.5,3030,0,9,3030,0,47.7468,2600
560000.0,3,1.75,1930,0,8,1130,800,47.6516,1870
350000.0,3,1.75,1490,0,7,1490,0,47.7517,1450
270000.0,3,2.0,1510,0,7,1510,0,47.2078,1370
284000.0,3,1.75,1320,0,7,1320,0,47.312,1660
308000.0,4,2.5,2330,0,8,2330,0,47.3934,2330
450000.0,4,2.0,2240,0,7,1120,1120,47.5331,1340
540000.0,4,2.5,2050,0,8,2050,0,47.7572,2240
380000.0,4,1.5,1680,0,7,1130,550,47.7565,1770
522500.0,4,2.75,2200,0,7,2200,0,47.6301,1710
118000.0,1,1.0,670,0,6,670,0,47.3594,1600
280400.0,4,1.75,1730,0,7,1010,720,47.354,1620
710000.0,4,2.75,2710,0,8,1690,1020,47.5836,2110
720000.0,3,3.25,3410,0,8,3410,0,47.6929,1660
787000.0,3,1.75,1330,0,8,1330,0,47.6074,1690
537000.0,4,2.5,1990,0,8,1990,0,47.732,1990
650000.0,2,1.5,1900,0,7,1500,400,47.5834,2130
154200.0,4,1.0,1310,0,6,910,400,47.5104,1310
238000.0,4,2.5,1690,0,7,1080,610,47.3001,1690
285650.0,3,1.0,1040,0,7,1040,0,47.7348,1420
485500.0,2,1.5,1340,0,8,1190,150,47.617,1460
315000.0,2,1.0,1120,0,7,1120,0,47.7648,1320
4668000.0,5,6.75,9640,4,12,4820,4820,47.557,3270
627000.0,3,2.0,2310,0,7,2310,0,47.6727,1430
525000.0,3,2.5,2190,0,8,2190,0,47.4594,2460
526000.0,3,3.25,1220,0,8,930,290,47.67,1303
480000.0,3,1.5,1200,0,7,1060,140,47.679,1410
970000.0,3,3.5,3840,0,9,3840,0,47.7322,3810
640000.0,4,2.5,2460,0,8,1560,900,47.7133,1830
279000.0,3,2.5,1630,0,8,1320,310,47.4224,1650
303000.0,2,2.0,970,0,6,970,0,47.5073,1850
315000.0,4,2.0,1780,0,6,930,850,47.5094,1910
336500.0,4,1.75,1760,0,7,1080,680,47.4267,1830
163250.0,2,1.0,770,0,6,770,0,47.5324,1140
444950.0,3,1.0,1760,0,7,1050,710,47.7623,2060
285000.0,2,1.0,990,0,7,990,0,47.5919,1260
370000.0,2,1.0,1250,0,7,940,310,47.6893,2030
330000.0,3,2.25,1440,0,7,1440,0,47.5456,1530
395000.0,2,2.0,1960,0,7,980,980,47.5629,1240
440000.0,6,3.0,2510,0,7,1460,1050,47.5533,1390
625000.0,4,2.75,2920,0,8,2920,0,47.4909,3030
435000.0,3,2.5,1730,0,8,1730,0,47.4614,1750
299950.0,3,2.5,1570,0,7,1570,0,47.7456,1970
560000.0,2,1.75,970,0,7,970,0,47.6384,1340
380000.0,4,3.0,2800,0,8,2800,0,47.3543,3610
333000.0,4,2.0,1580,0,6,1580,0,47.5848,1190
499000.0,2,1.0,1220,0,7,920,300,47.6823,1270
386000.0,3,1.5,1550,0,6,1330,220,47.5536,1150
320600.0,3,2.0,1220,0,6,720,500,47.4564,1640
285000.0,2,2.0,1651,0,6,1651,0,47.4621,1510
450000.0,7,4.0,3150,0,8,3150,0,47.5259,1880
175000.0,2,1.0,800,0,5,800,0,47.3788,1220
544800.0,5,2.75,3190,0,9,3190,0,47.4575,3100
220000.0,3,1.75,1720,0,7,1140,580,47.3175,1120
374000.0,2,2.25,1100,0,9,1100,0,47.5663,1100
200000.0,3,2.0,1010,0,7,1010,0,47.4046,1540
259950.0,3,2.0,1010,0,7,1010,0,47.4046,1540
255000.0,4,2.75,1760,0,7,1140,620,47.3099,1800
447000.0,3,1.75,1400,0,7,1040,360,47.717,1860
287000.0,3,2.5,1820,0,7,1820,0,47.2137,1480
344950.0,3,2.0,1470,0,6,1470,0,47.7619,1660
212000.0,2,1.0,770,0,6,770,0,47.5654,1100
425000.0,5,2.75,1340,0,7,1190,150,47.709,1950
170000.0,1,1.0,480,0,5,480,0,47.5253,890
565000.0,3,1.0,1260,0,7,1260,0,47.6893,1130
234000.0,2,1.0,870,0,6,870,0,47.5038,1370
1511250.0,3,2.5,4010,3,11,2600,1410,47.554,4010
345000.0,3,2.5,2340,0,7,1280,1060,47.4685,2340
415000.0,3,2.75,1770,0,8,1770,0,47.5164,1760
760000.0,5,1.75,2660,0,7,1670,990,47.6945,1570
484000.0,5,2.5,3600,0,9,3600,0,47.4484,2860
360000.0,2,1.75,1230,0,8,1230,0,47.5475,1380
875000.0,3,2.75,3270,0,11,3270,0,47.731,3480
930000.0,3,2.5,3100,0,10,3100,0,47.7635,3000
250000.0,3,2.0,1900,0,7,950,950,47.3594,1690
394000.0,2,2.0,1750,0,8,1750,0,47.5169,1650
865000.0,4,3.5,3380,1,9,2160,1220,47.6124,2910
477500.0,2,2.0,2090,1,7,2090,0,47.5732,1600
1250000.0,4,2.75,4120,4,8,2060,2060,47.5914,3680
270000.0,3,1.75,1260,0,6,840,420,47.772,1340
567000.0,3,2.25,1800,0,8,1230,570,47.6773,1800
635000.0,3,2.5,1960,0,8,980,980,47.5655,1440
1865000.0,6,2.75,4460,2,10,3460,1000,47.6626,2750
183000.0,3,1.75,1330,0,7,1330,0,47.2916,1590
309933.0,3,1.75,1820,0,6,1220,600,47.3364,1340
945800.0,4,2.75,3360,0,8,1760,1600,47.5641,2620
503000.0,2,1.75,2860,4,8,1510,1350,47.3276,2720
220000.0,3,1.0,1460,0,7,1460,0,47.4238,1460
335000.0,3,1.75,1900,0,8,1900,0,47.3041,1950
650000.0,3,2.25,1790,2,7,1240,550,47.5822,2610
511000.0,4,3.5,3100,0,10,3100,0,47.3892,3350
275000.0,2,1.0,900,0,6,900,0,47.4735,1440
576250.0,2,1.75,1530,0,7,1260,270,47.6755,1470
1452000.0,2,3.25,2070,3,9,1760,310,47.5686,2740
186000.0,3,2.0,1340,0,5,920,420,47.299,980
655100.0,1,1.0,1220,0,7,1220,0,47.6746,1970
328000.0,4,2.5,2370,0,9,2370,0,47.3328,2590
441000.0,3,2.5,1890,0,8,1460,430,47.7426,2040
370000.0,3,1.75,1480,0,7,1480,0,47.483,1720
630000.0,2,1.0,1050,0,7,1050,0,47.5627,2400
470500.0,4,2.25,2070,0,7,1720,350,47.7484,1690
285950.0,2,1.0,1170,0,6,1170,0,47.5033,1130
698000.0,3,1.5,1090,0,7,1090,0,47.5817,2010
268000.0,3,2.5,1650,0,7,1650,0,47.4051,1850
1625000.0,4,3.75,4410,4,11,3570,840,47.5888,2770
355000.0,4,2.5,1780,0,7,1780,0,47.4239,2005
299000.0,3,1.0,1550,0,7,1250,300,47.5413,2120
1003000.0,4,2.75,2290,0,7,2170,120,47.6746,1910
275000.0,4,2.0,2220,0,7,2220,0,47.3722,1660
475000.0,3,1.75,1150,0,6,1030,120,47.5222,1270
260000.0,4,2.5,2000,0,8,2000,0,47.3398,2390
416000.0,2,1.75,1270,0,7,1270,0,47.7083,1480
495000.0,5,1.0,1810,2,7,1810,0,47.5099,1860
357500.0,3,1.0,1450,0,6,1450,0,47.7027,1450
459500.0,2,1.5,1170,0,7,1170,0,47.6607,1170
258000.0,3,2.5,1730,0,8,1730,0,47.2621,1780
600000.0,3,2.25,2680,0,8,2680,0,47.5015,2340
665000.0,3,1.0,1260,2,7,1260,0,47.5442,2500
165000.0,3,1.5,1020,0,6,1020,0,47.4971,1320
297000.0,5,2.5,1970,0,7,1970,0,47.1944,1970
350000.0,2,1.0,830,0,7,830,0,47.5259,1220
2450000.0,4,4.5,5030,2,11,3250,1780,47.5722,3640
180000.0,2,1.0,800,0,6,800,0,47.4563,1090
339950.0,3,1.75,1330,0,6,720,610,47.5102,1770
365000.0,3,1.0,1030,0,7,1030,0,47.5118,1030
955000.0,4,4.25,5660,0,10,4100,1560,47.7064,3620
732000.0,3,2.5,2330,4,9,1410,920,47.6735,2640
500000.0,3,1.75,1540,0,6,770,770,47.5763,2020
610000.0,6,2.75,2040,2,7,1100,940,47.616,2230
525000.0,3,2.0,1540,0,8,1540,0,47.7041,1510
170000.0,4,1.0,1920,0,7,1220,700,47.4502,1490
300000.0,3,2.5,1870,0,7,1870,0,47.3992,2190
389500.0,5,3.5,2960,0,9,1940,1020,47.3134,2210
330000.0,3,1.5,1690,0,7,1690,0,47.4531,1990
269950.0,3,2.25,1610,0,7,1610,0,47.3764,1640
107000.0,2,1.0,670,0,6,670,0,47.5243,1480
249000.0,3,1.0,1752,2,8,1752,0,47.3755,1800
442500.0,4,2.0,1540,0,7,1540,0,47.7148,1630
579000.0,3,2.5,3160,3,9,3160,0,47.3401,2110
621500.0,3,1.75,2570,0,8,2570,0,47.596,2990
203000.0,3,1.5,1370,0,7,1080,290,47.4167,1400
222900.0,2,1.0,860,0,5,860,0,47.4979,900
453000.0,2,1.5,1680,0,7,1680,0,47.3836,1610
190000.0,1,0.75,930,0,6,930,0,47.4837,2000
320000.0,4,1.75,1820,0,7,1150,670,47.4567,1610
733500.0,3,1.5,2120,0,8,2120,0,47.606,1960
555000.0,4,2.25,3330,0,9,3330,0,47.4725,3330
364950.0,3,2.25,2520,0,7,1850,670,47.3522,2260
490000.0,3,1.75,1560,0,7,1160,400,47.6954,1690
688000.0,5,1.75,2250,1,8,1350,900,47.7108,2580
165000.0,2,1.0,640,0,6,640,0,47.515,840
506000.0,5,3.75,3880,0,7,3880,0,47.4811,2160
2193000.0,3,2.25,3360,0,10,2770,590,47.6187,3450
754000.0,5,1.75,2350,0,8,1510,840,47.6225,2220
949950.0,5,2.5,2340,4,8,2340,0,47.5193,2200
443600.0,3,2.5,1430,0,8,1430,0,47.684,1310
380600.0,3,2.5,1920,0,7,1920,0,47.7256,1920
722800.0,3,3.25,4330,0,10,3630,700,47.6341,3220
342888.0,2,1.0,790,0,6,790,0,47.5528,1460
555000.0,4,1.75,2350,2,8,1350,1000,47.6879,2060
613000.0,3,2.5,1350,0,7,1350,0,47.6099,1900
480000.0,3,2.0,1470,0,8,1470,0,47.726,1480
619500.0,6,1.5,1680,0,7,1680,0,47.6798,1890
437000.0,4,2.5,1890,0,8,1290,600,47.6796,1720
621000.0,4,2.5,2030,0,8,2030,0,47.5518,2130
810000.0,4,1.75,1760,0,8,1760,0,47.675,1760
415000.0,3,2.25,1950,0,7,1350,600,47.7538,1300
250000.0,4,1.0,1440,0,6,1080,360,47.5328,1620
585000.0,3,1.5,2230,1,8,1260,970,47.5373,2120
220000.0,3,1.0,1180,0,7,1180,0,47.7529,1470
580000.0,5,2.5,2500,0,7,1400,1100,47.5915,2820
1320000.0,3,2.75,2680,0,9,1820,860,47.6304,3060
675000.0,4,2.5,2040,0,8,1610,430,47.636,1730
695000.0,4,2.75,2660,0,9,2660,0,47.5993,2820
915000.0,5,2.75,2580,0,7,1730,850,47.6226,2040
375000.0,3,1.0,1000,0,7,1000,0,47.7142,1000
500000.0,3,1.5,1330,0,8,1140,190,47.5773,1330
335000.0,2,2.0,1420,0,7,1420,0,47.3543,2140
170000.0,2,1.0,1280,0,6,1280,0,47.3096,1520
320900.0,5,2.5,2200,0,7,1400,800,47.3073,1360
508000.0,3,1.75,1800,0,8,1440,360,47.6623,2210
228950.0,3,1.75,1200,0,7,1200,0,47.2795,1200
433000.0,4,2.0,1840,0,6,1080,760,47.5297,1170
267500.0,2,1.0,960,0,6,960,0,47.5201,1010
910000.0,4,1.5,2890,4,8,2090,800,47.5682,2550
370000.0,3,1.75,1290,0,7,1290,0,47.7598,1770
320000.0,2,1.0,1140,0,6,1140,0,47.5642,1190
660000.0,3,1.75,1750,1,8,1750,0,47.6995,2060
787888.0,4,2.25,2580,0,9,2580,0,47.5566,2690
329000.0,4,2.5,2650,0,9,2650,0,47.3509,2610
602000.0,2,1.0,1470,0,7,970,500,47.6716,1950
375000.0,3,2.0,1640,0,7,1640,0,47.7425,1340
212000.0,1,1.0,620,0,6,620,0,47.4697,1160
224000.0,3,1.5,1440,0,7,1440,0,47.5418,1440
315500.0,3,2.0,1160,0,7,1160,0,47.7341,1130
350000.0,2,1.0,1070,0,7,1070,0,47.6261,2030
389000.0,6,4.5,3560,0,7,3560,0,47.3244,1710
285000.0,3,1.75,1720,0,7,1720,0,47.4709,1840
425000.0,3,1.75,1530,0,8,1530,0,47.7655,1660
190000.0,3,1.75,1270,0,7,1270,0,47.3696,1830
374000.0,3,1.75,1510,0,7,1510,0,47.5491,1600
292000.0,2,1.0,880,0,6,880,0,47.5573,1080
475000.0,5,1.75,2020,0,7,1320,700,47.6915,1130
546500.0,3,2.5,1410,0,7,820,590,47.6786,1410
82000.0,3,1.0,860,0,6,860,0,47.4987,1140
219900.0,3,1.0,860,0,6,860,0,47.4987,1140
440000.0,3,1.0,1210,0,7,1210,0,47.5403,1160
400000.0,3,2.5,2090,4,7,1550,540,47.3338,1200
453000.0,3,1.75,1430,0,7,1430,0,47.5619,2140
330000.0,6,3.25,2120,0,7,1060,1060,47.5508,1380
359950.0,3,2.75,2540,0,8,2540,0,47.3209,2260
616000.0,4,2.5,2490,0,9,2490,0,47.6161,2440
245000.0,2,1.0,670,0,6,670,0,47.5918,1220
296000.0,2,2.0,1320,0,7,1320,0,47.7224,1430
193000.0,2,1.0,950,0,6,950,0,47.5219,1000
456000.0,3,2.0,1870,0,7,1060,810,47.6964,1640
480000.0,4,1.75,1840,0,7,980,860,47.708,1520
382000.0,3,3.25,1410,0,8,1410,0,47.6981,1410
650000.0,2,1.0,1050,0,7,880,170,47.6172,1620
431750.0,2,2.0,1400,0,8,1400,0,47.7262,1400
419900.0,3,2.5,1630,0,8,1320,310,47.691,1920
315000.0,3,2.0,1900,0,8,1900,0,47.2843,1790
597500.0,4,3.0,1890,0,9,1510,380,47.7112,2730
615000.0,3,2.5,2980,0,8,1930,1050,47.7631,2890
605000.0,4,3.25,2885,0,8,2885,0,47.5174,1910
220000.0,3,2.5,1980,0,8,1980,0,47.2656,2130
340000.0,4,2.5,3020,0,8,1710,1310,47.4298,1900
620000.0,4,2.5,2980,0,9,2980,0,47.4575,2530
602000.0,5,1.75,3290,0,8,3290,0,47.6626,2210
575000.0,3,1.75,1580,0,7,1180,400,47.5368,2150
285000.0,3,2.5,2090,0,8,1360,730,47.3537,1750
306500.0,3,1.5,1100,0,7,1100,0,47.5004,1430
325000.0,3,2.5,1870,0,7,1870,0,47.4831,2160
623000.0,3,2.75,2390,0,8,1450,940,47.7339,2390
256500.0,3,2.0,1320,0,7,1320,0,47.3904,1600
473000.0,5,3.5,3430,0,10,2830,600,47.4065,3650
549000.0,3,2.5,2250,0,8,2250,0,47.7268,2290
305000.0,3,1.0,1710,0,6,1710,0,47.656,1650
317000.0,4,2.5,2160,0,9,2160,0,47.3337,2490
450000.0,3,1.75,1400,0,8,1400,0,47.7413,2200
225000.0,2,2.5,1560,0,5,780,780,47.4749,1010
500000.0,5,2.0,2300,0,8,2300,0,47.7556,2030
207000.0,2,1.0,820,0,6,820,0,47.5298,1240
474900.0,3,1.0,1630,0,7,1630,0,47.5075,1170
515000.0,3,2.5,2010,0,8,2010,0,47.7372,1970
542000.0,4,1.0,1540,0,7,1090,450,47.6754,1590
725000.0,4,2.75,2420,0,8,1530,890,47.6218,2620
314950.0,3,2.5,1690,0,7,1690,0,47.3575,1830
375000.0,3,2.0,1410,0,6,1410,0,47.7587,2090
500000.0,3,1.75,1640,0,7,1640,0,47.654,2280
689000.0,3,1.75,2200,0,8,1500,700,47.559,2410
525000.0,3,2.25,1290,0,8,1000,290,47.637,1300
360000.0,3,1.5,1060,0,7,1060,0,47.5329,1120
425000.0,3,1.0,1240,0,6,1240,0,47.564,1240
239950.0,2,1.0,1280,0,7,1280,0,47.5179,1270
577500.0,2,2.5,2330,3,8,2330,0,47.5953,1760
615000.0,3,1.75,2360,0,8,1360,1000,47.5274,1860
516000.0,4,2.75,2210,0,8,1170,1040,47.6086,2210
1218000.0,4,2.75,3670,3,10,3670,0,47.5581,3370
1655000.0,4,3.5,3080,3,10,2300,780,47.6417,2910
315000.0,2,1.0,770,0,6,770,0,47.7505,1120
250000.0,4,2.0,2600,0,8,1410,1190,47.381,2600
250000.0,4,1.5,1220,0,6,1220,0,47.5292,1410
925000.0,4,2.5,2910,0,8,1910,1000,47.6495,2760
358000.0,3,1.0,1150,0,7,1150,0,47.7284,1150
262000.0,3,2.5,1700,0,8,1700,0,47.2621,1720
500000.0,3,1.75,1220,0,7,1220,0,47.6334,1580
1300000.0,5,1.0,1670,0,8,1670,0,47.6542,1910
500000.0,3,1.75,2420,1,8,2420,0,47.6525,2970
675000.0,3,2.25,2610,0,9,2610,0,47.6909,2320
235000.0,3,1.0,960,0,7,960,0,47.5611,1460
545000.0,3,1.0,960,0,7,960,0,47.5611,1460
350000.0,3,1.0,1010,0,6,1010,0,47.6874,1470
320000.0,2,2.25,1550,0,8,1550,0,47.5394,1420
452000.0,5,2.5,5067,2,9,3154,1913,47.3391,2860
875000.0,3,2.0,2350,0,8,1990,360,47.6476,2010
325000.0,3,1.5,1310,0,7,1310,0,47.5873,1310
